run, type, time, cluster, distance.mean, distance.sd, count
2, skm, 6.338000, 4, 0.573486, 0.181138, 1160
2, skm, 6.338000, 5, 0.608942, 0.154939, 1220
2, skm, 6.338000, 6, 0.514093, 0.232682, 6
2, skm, 6.338000, 7, 0.584342, 0.044853, 450
2, skm, 6.338000, 8, 0.563446, 0.044164, 590
2, skm, 6.338000, 9, 0.576499, 0.056567, 770
2, skm, 6.338000, 10, 0.617230, 0.089239, 1021
2, skm, 6.338000, 11, 0.784317, 0.102241, 68
2, skm, 6.338000, 12, 0.758194, 0.062482, 314
2, skm, 6.338000, 13, 0.669662, 0.068252, 808
2, skm, 6.338000, 14, 0.000000, 0.000000, 1
2, skm, 6.338000, 15, 0.691716, 0.076414, 848
2, skm, 6.338000, 16, 0.000000, 0.000000, 1
2, skm, 6.338000, 17, 0.732432, 0.260464, 9
2, skm, 6.338000, 18, 0.743589, 0.078824, 846
2, skm, 6.338000, 19, 0.745206, 0.072255, 617
2, skm, 6.338000, 20, 0.000000, 0.000000, 1
2, skm, 6.338000, 21, 0.276896, 0.000000, 2
2, skm, 6.338000, 22, 0.000000, 0.000000, 1
2, skm, 6.338000, 23, 0.752007, 0.068932, 524
2, skm, 6.338000, 24, 0.000000, 0.000000, 1
2, skm, 6.338000, 25, 0.766217, 0.061656, 327
2, skm, 6.338000, 26, 0.808212, 0.057890, 277
2, skm, 6.338000, 27, 0.800840, 0.074071, 482
2, skm, 6.338000, 28, 0.884513, 0.100148, 526
2, skm, 6.338000, 29, 0.000000, 0.000000, 1
2, skm, 6.338000, 30, 0.901940, 0.074907, 307
2, skm, 6.338000, 31, 0.923843, 0.110104, 426
2, skm, 6.338000, 32, 1.122077, 0.183936, 46
2, skm, 6.338000, 33, 1.059691, 0.354925, 10
2, skm, 6.338000, 34, 0.987960, 0.119769, 408
2, skm, 6.338000, 35, 1.007704, 0.119553, 365
2, skm, 6.338000, 36, 1.030762, 0.100813, 262
2, skm, 6.338000, 37, 1.117143, 0.118976, 203
2, skm, 6.338000, 38, 0.000000, 0.000000, 1
2, skm, 6.338000, 39, 1.123495, 0.154645, 260
2, skm, 6.338000, 40, 1.162626, 0.123165, 227
2, skm, 6.338000, 41, 1.164295, 0.145392, 185
2, skm, 6.338000, 42, 1.483752, 0.261383, 39
2, skm, 6.338000, 43, 1.485794, 0.232176, 51
2, skm, 6.338000, 44, 1.342253, 0.262858, 235
2, skm, 6.338000, 45, 1.359445, 0.265754, 171
2, skm, 6.338000, 46, 0.000000, 0.000000, 1
2, skm, 6.338000, 47, 1.393186, 0.158197, 98
2, skm, 6.338000, 48, 0.750886, 0.750886, 2
2, skm, 6.338000, 49, 1.103092, 0.783216, 3
2, skm, 6.338000, 50, 1.378698, 0.174493, 118
2, skm, 6.338000, 51, 1.530366, 0.340590, 132
2, skm, 6.338000, 52, 1.953407, 0.810624, 7
2, skm, 6.338000, 53, 1.757860, 0.327785, 123
2, skm, 6.338000, 54, 2.259285, 0.906589, 115
2, skm, 6.338000, 55, 3.798619, 0.878418, 25
2, skm, 6.338000, 56, 2.030028, 0.626832, 93
2, skm, 6.338000, 57, 1.929595, 0.282155, 37
2, skm, 6.338000, 58, 1.793877, 0.250673, 28
2, skm, 6.338000, 59, 0.000000, 0.000000, 1
2, skm, 6.338000, 60, 1.762476, 0.205377, 34
2, skm, 6.338000, 61, 1.746335, 0.234948, 20
2, skm, 6.338000, 62, 2.093316, 0.450711, 40
2, skm, 6.338000, 63, 2.245196, 0.554578, 46
2, skm, 6.338000, 64, 1.911881, 0.313137, 20
2, skm, 6.338000, 65, 2.196759, 0.670633, 12
2, skm, 6.338000, 66, 2.139380, 0.817356, 8
2, skm, 6.338000, 67, 2.033723, 0.257440, 15
2, skm, 6.338000, 68, 2.362281, 0.663778, 15
2, skm, 6.338000, 69, 2.307052, 0.396024, 25
2, skm, 6.338000, 70, 2.231562, 0.395686, 14
2, skm, 6.338000, 71, 2.327926, 0.432750, 18
2, skm, 6.338000, 72, 2.284780, 0.457999, 25
2, skm, 6.338000, 73, 3.168143, 0.694457, 25
2, skm, 6.338000, 74, 3.093168, 0.910692, 18
2, skm, 6.338000, 75, 3.682281, 1.483552, 17
2, skm, 6.338000, 76, 3.942437, 2.283413, 4
2, skm, 6.338000, 77, 3.328614, 1.310293, 14
2, skm, 6.338000, 78, 3.499367, 1.037614, 9
2, skm, 6.338000, 79, 3.010837, 0.775030, 13
2, skm, 6.338000, 80, 0.000000, 0.000000, 1
2, skm, 6.338000, 81, 1.605100, 1.605100, 2
2, skm, 6.338000, 82, 2.697064, 0.355709, 9
2, skm, 6.338000, 83, 2.435164, 0.582229, 3
2, skm, 6.338000, 84, 3.324238, 0.899497, 10
2, skm, 6.338000, 85, 0.000000, 0.000000, 1
2, skm, 6.338000, 86, 3.881570, 0.881682, 7
2, skm, 6.338000, 87, 3.227750, 1.008689, 5
2, skm, 6.338000, 88, 4.318932, 1.220273, 8
2, skm, 6.338000, 89, 3.531172, 2.141746, 3
2, skm, 6.338000, 90, 3.126887, 0.584450, 5
2, skm, 6.338000, 91, 3.247925, 0.605935, 4
2, skm, 6.338000, 92, 3.582782, 0.239730, 4
2, skm, 6.338000, 93, 0.000000, 0.000000, 1
2, skm, 6.338000, 94, 0.000000, 0.000000, 1
2, skm, 6.338000, 95, 2.948567, 0.810122, 5
2, skm, 6.338000, 96, 0.000000, 0.000000, 1
2, skm, 6.338000, 97, 0.000000, 0.000000, 1
2, skm, 6.338000, 98, 0.000000, 0.000000, 1
2, skm, 6.338000, 99, 2.474466, 0.000000, 2
2, skm, 6.338000, 100, 4.239616, 0.764233, 3
2, skm, 6.338000, 101, 4.081239, 0.769573, 4
2, skm, 6.338000, 102, 3.705749, 0.556512, 3
2, skm, 6.338000, 103, 0.310623, 0.000000, 2
2, skm, 6.338000, 104, 3.493586, 0.000000, 2
2, skm, 6.338000, 105, 3.490218, 0.000000, 2
2, skm, 6.338000, 106, 0.000000, 0.000000, 1
2, skm, 6.338000, 107, 0.000000, 0.000000, 1
2, skm, 6.338000, 108, 4.174211, 0.788631, 5
2, skm, 6.338000, 109, 4.650315, 0.797828, 4
2, skm, 6.338000, 110, 3.474315, 0.198253, 3
2, skm, 6.338000, 111, 0.000000, 0.000000, 1
2, skm, 6.338000, 112, 4.097905, 0.040580, 3
2, skm, 6.338000, 113, 0.000000, 0.000000, 1
2, skm, 6.338000, 114, 0.000000, 0.000000, 1
2, skm, 6.338000, 115, 0.000000, 0.000000, 1
2, skm, 6.338000, 116, 0.000000, 0.000000, 1
2, skm, 6.338000, 117, 3.100786, 0.000000, 2
2, skm, 6.338000, 118, 0.000000, 0.000000, 1
2, skm, 6.338000, 119, 0.000000, 0.000000, 1
2, skm, 6.338000, 120, 0.000000, 0.000000, 1
2, skm, 6.338000, 121, 0.000000, 0.000000, 1
2, skm, 6.338000, 122, 0.000000, 0.000000, 1
2, skm, 6.338000, 123, 0.000000, 0.000000, 1
2, skm, 6.338000, 124, 0.000000, 0.000000, 1
2, skm, 6.338000, 125, 0.000000, 0.000000, 1
2, skm, 6.338000, 126, 0.000000, 0.000000, 1
2, skm, 6.338000, 127, 1.320634, 0.000000, 2
2, skm, 6.338000, 128, 0.000000, 0.000000, 1
2, skm, 6.338000, 129, 0.350509, 0.000000, 2
2, skm, 6.338000, 130, 0.108682, 0.000000, 2
2, skm, 6.338000, 131, 2.233028, 0.000000, 2
2, skm, 6.338000, 132, 0.000000, 0.000000, 1
2, skm, 6.338000, 133, 0.815179, 0.070846, 217
2, skm, 6.338000, 134, 0.900684, 0.098313, 481
2, skm, 6.338000, 135, 0.670851, 0.080664, 977
3, km, 182.512000, 0, 0.858781, 0.108293, 662
3, km, 182.512000, 1, 63.437381, 39.299716, 52
3, km, 182.512000, 2, 0.775525, 0.133059, 1348
3, km, 182.512000, 3, 1.298488, 0.377228, 781
3, km, 182.512000, 4, 0.733417, 0.203128, 2001
3, km, 182.512000, 5, 0.714179, 0.248074, 1976
3, km, 182.512000, 6, 0.794467, 0.437615, 1558
3, km, 182.512000, 7, 0.812470, 0.114565, 917
3, km, 182.512000, 8, 0.937472, 0.146043, 698
3, km, 182.512000, 9, 13.559009, 9.755633, 357
3, km, 182.512000, 10, 1.845576, 0.798327, 839
3, km, 182.512000, 11, 110.018001, 85.218604, 21
3, km, 182.512000, 12, 0.746936, 0.174204, 1820
3, km, 182.512000, 13, 30.904222, 23.301108, 136
3, km, 182.512000, 14, 2.952069, 1.554180, 859
3, km, 182.512000, 15, 5.878743, 3.917423, 631
3, km, 182.512000, 16, 1.050072, 0.213177, 722
3, km, 182.512000, 17, 0.789546, 0.117562, 1081
3, km, 182.512000, 18, 0.842533, 0.110324, 842
3, km, 182.512000, 19, 0.754851, 0.152574, 1527
3, bkm, 54.113000, 0, 10.358605, 5.952514, 104
3, bkm, 54.113000, 1, 1.316237, 0.523611, 3595
3, bkm, 54.113000, 2, 3.645599, 1.816068, 460
3, bkm, 54.113000, 3, 13.350880, 7.334539, 13
3, bkm, 54.113000, 4, 63.295860, 15.480055, 7
3, bkm, 54.113000, 5, 16.439656, 7.115071, 14
3, bkm, 54.113000, 6, 1.235957, 0.688237, 3488
3, bkm, 54.113000, 7, 15.051256, 8.744113, 70
3, bkm, 54.113000, 8, 30.713432, 22.205071, 21
3, bkm, 54.113000, 9, 51.594475, 27.907644, 14
3, bkm, 54.113000, 10, 2.715528, 1.217278, 734
3, bkm, 54.113000, 11, 12.761163, 5.804719, 10
3, bkm, 54.113000, 12, 1.830499, 0.763151, 1839
3, bkm, 54.113000, 13, 0.000000, 0.000000, 1
3, bkm, 54.113000, 14, 1.214396, 0.523819, 4090
3, bkm, 54.113000, 15, 1.529129, 0.613826, 2752
3, bkm, 54.113000, 16, 21.137590, 10.995234, 22
3, bkm, 54.113000, 17, 5.204913, 2.618343, 294
3, bkm, 54.113000, 18, 7.186745, 3.687154, 155
3, bkm, 54.113000, 19, 2.267365, 0.955576, 1145
3, skm, 6.904000, 0, 0.407063, 0.164546, 174
3, skm, 6.904000, 1, 0.481608, 0.169198, 624
3, skm, 6.904000, 2, 0.563581, 0.171205, 1246
3, skm, 6.904000, 3, 0.576389, 0.149198, 1215
3, skm, 6.904000, 4, 0.544074, 0.055160, 781
3, skm, 6.904000, 5, 0.526272, 0.058111, 755
3, skm, 6.904000, 6, 0.528643, 0.049202, 697
3, skm, 6.904000, 7, 0.000000, 0.000000, 1
3, skm, 6.904000, 8, 0.580520, 0.062010, 754
3, skm, 6.904000, 9, 0.620359, 0.076040, 944
3, skm, 6.904000, 10, 0.645172, 0.061811, 739
3, skm, 6.904000, 11, 0.000000, 0.000000, 1
3, skm, 6.904000, 12, 0.670301, 0.057001, 567
3, skm, 6.904000, 13, 0.000000, 0.000000, 1
3, skm, 6.904000, 14, 0.000000, 0.000000, 1
3, skm, 6.904000, 15, 0.698391, 0.072957, 782
3, skm, 6.904000, 16, 0.438557, 0.438557, 2
3, skm, 6.904000, 17, 0.699785, 0.248575, 9
3, skm, 6.904000, 18, 0.615774, 0.357519, 4
3, skm, 6.904000, 19, 0.739303, 0.081923, 787
3, skm, 6.904000, 20, 0.793869, 0.120484, 930
3, skm, 6.904000, 21, 0.903057, 0.294852, 11
3, skm, 6.904000, 22, 0.822637, 0.105562, 710
3, skm, 6.904000, 23, 0.847217, 0.065871, 335
3, skm, 6.904000, 24, 0.000000, 0.000000, 1
3, skm, 6.904000, 25, 0.472122, 0.472122, 2
3, skm, 6.904000, 26, 0.804859, 0.075276, 488
3, skm, 6.904000, 27, 0.000000, 0.000000, 1
3, skm, 6.904000, 28, 0.905569, 0.074334, 210
3, skm, 6.904000, 29, 0.000000, 0.000000, 1
3, skm, 6.904000, 30, 0.880033, 0.085798, 465
3, skm, 6.904000, 31, 0.958587, 0.081339, 266
3, skm, 6.904000, 32, 0.635604, 0.453104, 3
3, skm, 6.904000, 33, 0.000000, 0.000000, 1
3, skm, 6.904000, 34, 0.000000, 0.000000, 1
3, skm, 6.904000, 35, 0.899310, 0.097910, 420
3, skm, 6.904000, 36, 0.000000, 0.000000, 1
3, skm, 6.904000, 37, 1.042699, 0.103638, 116
3, skm, 6.904000, 38, 0.978646, 0.090821, 349
3, skm, 6.904000, 39, 0.000000, 0.000000, 1
3, skm, 6.904000, 40, 0.972410, 0.110673, 348
3, skm, 6.904000, 41, 0.775869, 0.550251, 3
3, skm, 6.904000, 42, 1.033941, 0.120898, 339
3, skm, 6.904000, 43, 0.000000, 0.000000, 1
3, skm, 6.904000, 44, 1.322640, 0.418061, 506
3, skm, 6.904000, 45, 1.458044, 0.398954, 421
3, skm, 6.904000, 46, 1.235413, 0.183427, 221
3, skm, 6.904000, 47, 1.207164, 0.148876, 175
3, skm, 6.904000, 48, 0.000000, 0.000000, 1
3, skm, 6.904000, 49, 1.288538, 0.127932, 104
3, skm, 6.904000, 50, 0.000000, 0.000000, 1
3, skm, 6.904000, 51, 1.228933, 0.145806, 118
3, skm, 6.904000, 52, 1.385746, 0.181817, 28
3, skm, 6.904000, 53, 0.720108, 0.720108, 2
3, skm, 6.904000, 54, 0.000000, 0.000000, 1
3, skm, 6.904000, 55, 0.736896, 0.736896, 2
3, skm, 6.904000, 56, 0.000000, 0.000000, 1
3, skm, 6.904000, 57, 1.440981, 0.297206, 150
3, skm, 6.904000, 58, 1.574622, 0.295633, 155
3, skm, 6.904000, 59, 1.502757, 0.242565, 101
3, skm, 6.904000, 60, 1.467693, 0.610172, 7
3, skm, 6.904000, 61, 1.527729, 0.187787, 75
3, skm, 6.904000, 62, 0.000000, 0.000000, 1
3, skm, 6.904000, 63, 1.606076, 0.290318, 60
3, skm, 6.904000, 64, 1.860635, 0.266767, 45
3, skm, 6.904000, 65, 0.000000, 0.000000, 1
3, skm, 6.904000, 66, 1.667878, 0.284044, 61
3, skm, 6.904000, 67, 1.756155, 0.240519, 50
3, skm, 6.904000, 68, 1.765351, 0.382780, 48
3, skm, 6.904000, 69, 0.000000, 0.000000, 1
3, skm, 6.904000, 70, 1.752743, 0.336176, 53
3, skm, 6.904000, 71, 1.832988, 0.764816, 7
3, skm, 6.904000, 72, 2.171777, 0.702032, 12
3, skm, 6.904000, 73, 0.000000, 0.000000, 1
3, skm, 6.904000, 74, 2.040883, 0.404564, 44
3, skm, 6.904000, 75, 1.833013, 0.262567, 25
3, skm, 6.904000, 76, 1.777183, 0.319495, 13
3, skm, 6.904000, 77, 2.052401, 0.703887, 10
3, skm, 6.904000, 78, 1.982250, 0.998599, 5
3, skm, 6.904000, 79, 2.177533, 0.581887, 26
3, skm, 6.904000, 80, 2.146440, 0.572914, 25
3, skm, 6.904000, 81, 2.028685, 0.311866, 11
3, skm, 6.904000, 82, 2.234398, 0.446901, 12
3, skm, 6.904000, 83, 2.091537, 0.427253, 10
3, skm, 6.904000, 84, 2.611984, 0.646893, 26
3, skm, 6.904000, 85, 3.142396, 0.810721, 36
3, skm, 6.904000, 86, 2.605759, 0.631443, 14
3, skm, 6.904000, 87, 1.952099, 0.266368, 4
3, skm, 6.904000, 88, 2.643823, 0.599937, 12
3, skm, 6.904000, 89, 2.976786, 0.848404, 10
3, skm, 6.904000, 90, 3.393926, 1.233697, 9
3, skm, 6.904000, 91, 3.485481, 0.806838, 15
3, skm, 6.904000, 92, 2.719073, 0.838255, 7
3, skm, 6.904000, 93, 3.121859, 0.614127, 6
3, skm, 6.904000, 94, 3.007071, 0.600390, 12
3, skm, 6.904000, 95, 0.000000, 0.000000, 1
3, skm, 6.904000, 96, 3.307456, 0.882071, 14
3, skm, 6.904000, 97, 2.730176, 0.407442, 6
3, skm, 6.904000, 98, 2.879798, 0.362946, 4
3, skm, 6.904000, 99, 2.716204, 1.925920, 3
3, skm, 6.904000, 100, 0.000000, 0.000000, 1
3, skm, 6.904000, 101, 3.131469, 0.612423, 6
3, skm, 6.904000, 102, 4.289669, 1.091938, 8
3, skm, 6.904000, 103, 3.097655, 0.540121, 4
3, skm, 6.904000, 104, 2.016729, 0.000000, 2
3, skm, 6.904000, 105, 3.126887, 0.584450, 5
3, skm, 6.904000, 106, 3.921513, 1.034930, 6
3, skm, 6.904000, 107, 3.271552, 0.223789, 3
3, skm, 6.904000, 108, 0.000000, 0.000000, 1
3, skm, 6.904000, 109, 0.000000, 0.000000, 1
3, skm, 6.904000, 110, 3.014765, 0.350800, 4
3, skm, 6.904000, 111, 2.920291, 2.920291, 2
3, skm, 6.904000, 112, 0.000000, 0.000000, 1
3, skm, 6.904000, 113, 2.474466, 0.000000, 2
3, skm, 6.904000, 114, 2.571203, 0.000000, 2
3, skm, 6.904000, 115, 0.000000, 0.000000, 1
3, skm, 6.904000, 116, 0.000000, 0.000000, 1
3, skm, 6.904000, 117, 0.000000, 0.000000, 1
3, skm, 6.904000, 118, 2.845475, 0.000000, 2
3, skm, 6.904000, 119, 3.705749, 0.556512, 3
3, skm, 6.904000, 120, 3.456428, 1.231119, 3
3, skm, 6.904000, 121, 0.000000, 0.000000, 1
3, skm, 6.904000, 122, 3.490218, 0.000000, 2
3, skm, 6.904000, 123, 0.000000, 0.000000, 1
3, skm, 6.904000, 124, 0.000000, 0.000000, 1
3, skm, 6.904000, 125, 3.660321, 0.463382, 4
3, skm, 6.904000, 126, 0.000000, 0.000000, 1
3, skm, 6.904000, 127, 0.000000, 0.000000, 1
3, skm, 6.904000, 128, 4.338447, 0.564042, 3
3, skm, 6.904000, 129, 0.000000, 0.000000, 1
3, skm, 6.904000, 130, 3.190282, 0.000000, 2
3, skm, 6.904000, 131, 0.000000, 0.000000, 1
3, skm, 6.904000, 132, 4.097905, 0.040580, 3
3, skm, 6.904000, 133, 0.000000, 0.000000, 1
3, skm, 6.904000, 134, 0.000000, 0.000000, 1
3, skm, 6.904000, 135, 0.000000, 0.000000, 1
3, skm, 6.904000, 136, 0.000000, 0.000000, 1
3, skm, 6.904000, 137, 3.100786, 0.000000, 2
3, skm, 6.904000, 138, 0.000000, 0.000000, 1
3, skm, 6.904000, 139, 0.000000, 0.000000, 1
3, skm, 6.904000, 140, 0.000000, 0.000000, 1
3, skm, 6.904000, 141, 0.000000, 0.000000, 1
3, skm, 6.904000, 142, 0.000000, 0.000000, 1
3, skm, 6.904000, 143, 0.000000, 0.000000, 1
3, skm, 6.904000, 144, 0.000000, 0.000000, 1
3, skm, 6.904000, 145, 0.000000, 0.000000, 1
3, skm, 6.904000, 146, 0.000000, 0.000000, 1
3, skm, 6.904000, 147, 1.320634, 0.000000, 2
3, skm, 6.904000, 148, 0.000000, 0.000000, 1
3, skm, 6.904000, 149, 0.350509, 0.000000, 2
3, skm, 6.904000, 150, 0.108682, 0.000000, 2
3, skm, 6.904000, 151, 2.233028, 0.000000, 2
3, skm, 6.904000, 152, 0.000000, 0.000000, 1
3, skm, 6.904000, 153, 0.657726, 0.067163, 867
4, km, 146.219000, 0, 27.206780, 19.330716, 194
4, km, 146.219000, 1, 0.749925, 0.091337, 899
4, km, 146.219000, 2, 0.680475, 0.358944, 1029
4, km, 146.219000, 3, 0.636145, 0.128922, 1457
4, km, 146.219000, 4, 0.605537, 0.191908, 1470
4, km, 146.219000, 5, 0.621973, 0.156521, 1541
4, km, 146.219000, 6, 119.544856, 93.598191, 29
4, km, 146.219000, 7, 1.629999, 0.663944, 1163
4, km, 146.219000, 8, 0.702937, 0.097694, 1145
4, km, 146.219000, 9, 1.182962, 0.336728, 1062
4, km, 146.219000, 10, 0.788414, 0.098566, 882
4, km, 146.219000, 11, 10.068617, 7.283195, 461
4, km, 146.219000, 12, 0.650492, 0.116335, 1356
4, km, 146.219000, 13, 67.930796, 42.296456, 67
4, km, 146.219000, 14, 0.722106, 0.093804, 1035
4, km, 146.219000, 15, 4.693945, 2.988560, 885
4, km, 146.219000, 16, 2.658500, 1.398947, 1112
4, km, 146.219000, 17, 0.848586, 0.124246, 874
4, km, 146.219000, 18, 0.952534, 0.189886, 930
4, km, 146.219000, 19, 0.685193, 0.105667, 1237
4, bkm, 44.491000, 0, 1.250197, 0.696803, 3550
4, bkm, 44.491000, 1, 8.646578, 4.253252, 56
4, bkm, 44.491000, 2, 1.819044, 0.747676, 1758
4, bkm, 44.491000, 3, 21.908097, 14.426936, 13
4, bkm, 44.491000, 4, 10.294324, 5.588724, 49
4, bkm, 44.491000, 5, 18.928829, 5.506833, 5
4, bkm, 44.491000, 6, 5.135432, 2.599477, 151
4, bkm, 44.491000, 7, 31.629908, 11.645718, 9
4, bkm, 44.491000, 8, 21.721460, 13.271252, 23
4, bkm, 44.491000, 9, 1.354976, 0.547235, 3677
4, bkm, 44.491000, 10, 14.004463, 8.593872, 36
4, bkm, 44.491000, 11, 2.240046, 0.919956, 1097
4, bkm, 44.491000, 12, 7.258375, 3.472990, 115
4, bkm, 44.491000, 13, 54.176073, 75.334518, 5
4, bkm, 44.491000, 14, 4.293717, 2.156406, 264
4, bkm, 44.491000, 15, 2.631171, 1.150708, 707
4, bkm, 44.491000, 16, 1.232769, 0.534937, 4154
4, bkm, 44.491000, 17, 3.408972, 1.621011, 448
4, bkm, 44.491000, 18, 24.113102, 12.198632, 24
4, bkm, 44.491000, 19, 1.541152, 0.623333, 2687
4, skm, 5.843000, 0, 0.401249, 0.161565, 169
4, skm, 5.843000, 1, 0.367970, 0.097874, 353
4, skm, 5.843000, 2, 0.593612, 0.201267, 767
4, skm, 5.843000, 3, 0.557269, 0.173444, 1092
4, skm, 5.843000, 4, 0.488294, 0.054200, 707
4, skm, 5.843000, 5, 0.534773, 0.092054, 986
4, skm, 5.843000, 6, 0.619499, 0.079687, 1084
4, skm, 5.843000, 7, 0.587675, 0.079743, 1034
4, skm, 5.843000, 8, 0.641938, 0.120402, 32
4, skm, 5.843000, 9, 0.633353, 0.076965, 922
4, skm, 5.843000, 10, 0.000000, 0.000000, 1
4, skm, 5.843000, 11, 0.862167, 0.090681, 154
4, skm, 5.843000, 12, 0.764969, 0.258943, 10
4, skm, 5.843000, 13, 0.574753, 0.407806, 3
4, skm, 5.843000, 14, 0.684045, 0.087843, 917
4, skm, 5.843000, 15, 0.000000, 0.000000, 1
4, skm, 5.843000, 16, 0.000000, 0.000000, 1
4, skm, 5.843000, 17, 0.702507, 0.070505, 761
4, skm, 5.843000, 18, 0.799294, 0.072181, 140
4, skm, 5.843000, 19, 0.740555, 0.086495, 826
4, skm, 5.843000, 20, 0.754736, 0.075154, 617
4, skm, 5.843000, 21, 0.000000, 0.000000, 1
4, skm, 5.843000, 22, 0.000000, 0.000000, 1
4, skm, 5.843000, 23, 0.820116, 0.089984, 597
4, skm, 5.843000, 24, 0.961534, 0.115351, 96
4, skm, 5.843000, 25, 0.904358, 0.115361, 573
4, skm, 5.843000, 26, 0.983646, 0.162994, 677
4, skm, 5.843000, 27, 1.005024, 0.153823, 536
4, skm, 5.843000, 28, 1.056768, 0.088431, 205
4, skm, 5.843000, 29, 0.990939, 0.110406, 335
4, skm, 5.843000, 30, 1.339817, 0.451990, 557
4, skm, 5.843000, 31, 1.489449, 0.442359, 448
4, skm, 5.843000, 32, 1.672613, 0.269478, 46
4, skm, 5.843000, 33, 1.295298, 0.247323, 242
4, skm, 5.843000, 34, 1.378352, 0.175000, 178
4, skm, 5.843000, 35, 1.324986, 0.216065, 165
4, skm, 5.843000, 36, 1.702892, 0.363312, 187
4, skm, 5.843000, 37, 1.612482, 0.405461, 158
4, skm, 5.843000, 38, 1.606166, 0.205811, 71
4, skm, 5.843000, 39, 1.530245, 0.249361, 102
4, skm, 5.843000, 40, 1.983269, 0.663593, 111
4, skm, 5.843000, 41, 1.958513, 1.239099, 4
4, skm, 5.843000, 42, 2.491927, 0.643703, 71
4, skm, 5.843000, 43, 1.624080, 0.253376, 57
4, skm, 5.843000, 44, 1.889028, 0.427698, 71
4, skm, 5.843000, 45, 2.214812, 0.436642, 67
4, skm, 5.843000, 46, 2.132893, 0.441354, 41
4, skm, 5.843000, 47, 1.799428, 0.327497, 38
4, skm, 5.843000, 48, 1.893580, 0.323975, 25
4, skm, 5.843000, 49, 2.118254, 0.456365, 25
4, skm, 5.843000, 50, 2.203673, 0.451805, 30
4, skm, 5.843000, 51, 2.055233, 0.438892, 26
4, skm, 5.843000, 52, 0.000000, 0.000000, 1
4, skm, 5.843000, 53, 2.221169, 0.370350, 21
4, skm, 5.843000, 54, 2.240294, 0.361829, 15
4, skm, 5.843000, 55, 2.266964, 0.526317, 10
4, skm, 5.843000, 56, 2.424447, 0.892475, 9
4, skm, 5.843000, 57, 2.241668, 0.427854, 24
4, skm, 5.843000, 58, 2.564459, 0.725458, 18
4, skm, 5.843000, 59, 3.829359, 1.311368, 22
4, skm, 5.843000, 60, 3.542588, 1.508161, 15
4, skm, 5.843000, 61, 2.906798, 1.475947, 5
4, skm, 5.843000, 62, 2.934201, 0.741437, 8
4, skm, 5.843000, 63, 2.596491, 0.462716, 10
4, skm, 5.843000, 64, 2.749316, 0.841156, 6
4, skm, 5.843000, 65, 3.218481, 0.586185, 7
4, skm, 5.843000, 66, 2.916388, 0.832948, 12
4, skm, 5.843000, 67, 3.316201, 0.980297, 14
4, skm, 5.843000, 68, 3.324238, 0.899497, 10
4, skm, 5.843000, 69, 0.000000, 0.000000, 1
4, skm, 5.843000, 70, 4.150634, 1.557199, 8
4, skm, 5.843000, 71, 2.736720, 1.954574, 3
4, skm, 5.843000, 72, 4.264457, 0.957430, 8
4, skm, 5.843000, 73, 4.082636, 0.543949, 4
4, skm, 5.843000, 74, 3.107792, 0.664045, 4
4, skm, 5.843000, 75, 5.146016, 1.188943, 4
4, skm, 5.843000, 76, 4.287866, 0.899129, 6
4, skm, 5.843000, 77, 0.000000, 0.000000, 1
4, skm, 5.843000, 78, 2.948567, 0.810122, 5
4, skm, 5.843000, 79, 2.920291, 0.000000, 2
4, skm, 5.843000, 80, 0.000000, 0.000000, 1
4, skm, 5.843000, 81, 2.474466, 0.000000, 2
4, skm, 5.843000, 82, 2.571203, 0.000000, 2
4, skm, 5.843000, 83, 0.000000, 0.000000, 1
4, skm, 5.843000, 84, 0.000000, 0.000000, 1
4, skm, 5.843000, 85, 4.149932, 0.834922, 3
4, skm, 5.843000, 86, 4.682704, 1.266931, 5
4, skm, 5.843000, 87, 5.917517, 1.247944, 4
4, skm, 5.843000, 88, 0.000000, 0.000000, 1
4, skm, 5.843000, 89, 5.038194, 1.844912, 6
4, skm, 5.843000, 90, 4.650315, 0.797828, 4
4, skm, 5.843000, 91, 3.474315, 0.198253, 3
4, skm, 5.843000, 92, 0.000000, 0.000000, 1
4, skm, 5.843000, 93, 4.097905, 0.040580, 3
4, skm, 5.843000, 94, 0.000000, 0.000000, 1
4, skm, 5.843000, 95, 4.844815, 0.000000, 2
4, skm, 5.843000, 96, 0.000000, 0.000000, 1
4, skm, 5.843000, 97, 3.100786, 0.000000, 2
4, skm, 5.843000, 98, 0.000000, 0.000000, 1
4, skm, 5.843000, 99, 4.447564, 0.000000, 2
4, skm, 5.843000, 100, 0.000000, 0.000000, 1
4, skm, 5.843000, 101, 0.000000, 0.000000, 1
4, skm, 5.843000, 102, 0.000000, 0.000000, 1
4, skm, 5.843000, 103, 0.000000, 0.000000, 1
4, skm, 5.843000, 104, 0.000000, 0.000000, 1
4, skm, 5.843000, 105, 0.000000, 0.000000, 1
4, skm, 5.843000, 106, 1.320634, 0.000000, 2
4, skm, 5.843000, 107, 4.819254, 1.709655, 3
4, skm, 5.843000, 108, 0.108682, 0.000000, 2
4, skm, 5.843000, 109, 2.233028, 0.000000, 2
4, skm, 5.843000, 110, 0.000000, 0.000000, 1
4, skm, 5.843000, 111, 0.852458, 0.066956, 427
4, skm, 5.843000, 112, 0.837461, 0.091387, 625
4, skm, 5.843000, 113, 0.698918, 0.104016, 1143
